;B1;B2;B3;B4;B5;B6
X276_25150;2915.752183;1469.288275;961.1893559;680.3831182;530.3916782;570.3712288
X276_25145;916.127574;509.7681962;356.6677484;266.2026043;241.3043221;200.9679675
X276_25140;616.3652428;290.07885;367.030976;284.527432;174.7067183;105.9935494
X276_25135;1555.810543;5359.60501;1656.389205;691.6144642;2454.554731;4309.529809
X276_25130;14993.03919;49421.95252;12605.57092;5144.744633;19599.70464;34446.3294
X276_25125;6.736232162;21.11685115;69.08818371;78.02829853;52.85998144;45.12596659
X276_25120;987.1170975;1385.932283;1465.317196;1037.815779;841.2800436;1005.889278
X276_25115;1293.356575;1611.178696;1421.273479;1076.829928;979.8508424;1115.031151
X276_25110;126.9520677;211.5389826;494.8441158;649.0535741;4553.125859;8060.756962
X276_25105;27.7221862;45.56794195;50.52073434;116.8454066;73.16777092;71.88671421
X276_25100;5.699888752;8.891305747;9.283724686;26.99463863;16.126774;11.54385192
X276_25095;10.10434824;15.55978506;15.97664248;22.65973316;12.54304644;21.51354221
X276_25090;28.75852961;32.60145441;33.03278784;41.77272547;34.34405574;43.02708442
X276_25085;11.14069165;10.37319004;10.79502871;11.42838716;11.04982663;13.64273408
X276_25080;8.290747276;7.409421456;7.988321242;7.881646316;7.16745511;6.2966465
X276_25075;13.21337847;16.67119828;15.97664248;17.93074537;17.32134985;18.8899395
X276_25070;6199.14719;6594.755567;6216.42523;3737.082601;3867.43932;3941.700709
X276_25065;393.2923239;550.8904853;508.445852;353.4918373;383.7574924;446.0124604
X276_25060;740.2082802;2867.816575;2473.788778;3204.677392;1628.50553;1636.60337
X276_25055;727.2539876;1193.657797;1089.866098;1323.722499;694.0485699;661.6726031
X276_25050;107.2615429;105.5842557;87.65563309;149.5542388;153.5029969;146.9217517
X276_25045;152.601567;317.1232383;400.7114655;334.5758861;259.2229598;144.8228695
X276_25040;238.8771559;187.0878918;110.1092928;84.53065674;97.95521984;79.2328018
X276_25035;311.1621087;262.6639906;196.9013236;228.1736608;220.9965326;255.5389038
X276_25030;119.1794921;143.7427762;167.1070444;166.1056961;161.5663839;150.0700749
X276_25025;128.7656686;113.3641483;159.5505243;305.2167536;407.6490094;288.0715774
X276_25020;875.9692669;1378.893333;1111.887957;718.2150205;708.980768;642.257943
X276_25015;781.6620166;1091.40778;825.3878948;551.9122833;570.7086132;581.3903602
X276_25010;103.1161692;82.24457816;77.29240553;66.99399368;53.75591333;55.62037742
X276_25005;71.2486094;100.7681318;256.7057826;530.0407147;237.1233066;159.5150447
X276_25000;266.5993421;132.9991151;440.6530717;1448.843634;2293.286991;1521.16485
X276_24995;89.64370492;134.8514705;116.1545089;131.8205346;152.3084211;145.8723106
X276_24990;74.61672548;106.3251979;100.393767;165.3175315;145.140966;103.3699467
X276_24985;21.50412575;43.34511552;40.58930793;85.51586253;80.63386999;64.54062663
X276_24980;21.50412575;11.11413218;18.13564822;26.206474;22.09965326;21.51354221
X276_24975;125.1384667;67.79620632;90.8941417;107.9785545;113.4847059;115.9632397
X276_24970;245.613388;150.4112556;241.5927424;238.6168422;322.236836;375.1751873
X276_24965;141.2017895;91.87682605;134.9378588;120.5891886;180.3809536;211.4623783
X276_24960;55.18528655;40.75181801;65.63377453;38.22598463;70.47997525;81.8564045
X276_24955;117.624977;129.6648755;174.2317633;143.2489218;196.5077276;224.5803918
X276_24950;89.90279077;124.4782805;157.1756179;132.2146169;183.0687493;194.671321
X276_24945;58.29431678;92.6177682;117.6658129;107.5844722;134.9870712;166.3364117
X276_24940;44.30368076;96.32247893;110.5410939;111.3282542;123.3399567;160.5644858
X276_24935;59.8488319;147.447487;158.0392202;159.6033379;165.1501115;194.1466004
X276_24930;32.38573155;74.46468563;81.82631758;95.17087926;87.20403718;106.51827
X276_24925;26.94492865;66.6847931;75.56520094;88.4714799;99.14979569;111.7654754
X276_24920;42.74916564;103.7319004;128.244941;154.8743501;144.5436781;158.4656036
X276_24915;47.15362513;104.4728425;131.0516485;140.2933044;126.9236842;163.1880885
X276_24910;28.75852961;75.20562778;84.63302505;91.82117958;79.14065018;115.9632397
X276_24905;44.30368076;132.6286441;138.6081686;148.1749507;126.3263963;158.4656036
X276_24900;23.83589842;58.5344295;66.06557568;78.81646316;66.8962477;83.43056613
X276_24895;6.995318014;15.18931398;17.05614535;23.44789779;20.90507741;28.33490925
X276_24890;1.813600967;1.481884291;2.374906315;9.852057895;5.375591333;6.2966465
X276_24885;138.3518452;143.3723052;132.7788531;141.8696337;115.8738576;106.51827
X276_24880;289.1398112;196.7201397;140.9830749;118.4217359;122.7426688;121.2104451
X276_24875;74.87581133;59.27537165;41.02110908;33.694038;30.46168422;35.68099684
X276_24870;91.97547759;100.3976607;69.73588543;79.99871011;98.25386381;70.83727313
X276_24865;96.37993708;93.35871035;75.34930036;90.44189147;136.1816471;123.3093273
X276_24860;506.2537555;400.4792297;298.8063946;330.635063;286.9968484;264.459153
X276_24855;71.50769525;44.08605766;60.0203596;72.90522842;25.98202478;22.56298329
X276_24850;68.65775088;10.00271897;28.71477636;595.6554203;824.2573377;235.5995232
X276_24845;13.21337847;14.81884291;20.29465397;16.74849842;10.4525387;18.8899395
X276_24840;32.6448174;88.17211533;53.97514353;29.75321484;27.47524459;28.33490925
X276_24835;11.3997775;16.67119828;15.11304019;10.04909905;15.82813004;17.31577788
X276_24830;2.590858524;0.740942146;3.238508612;1.773370421;1.791863778;4.722484875
X276_24825;287.3262103;437.896808;702.9722693;1039.589149;858.3027495;567.7476261
X276_24820;622.0651315;792.8080958;782.6395811;869.1485475;903.9952758;834.8303818
X276_24815;701.8635741;750.2039224;782.4236805;1025.993309;1054.213189;861.0664089
X276_24810;474.9043674;358.2455274;445.4028844;810.4302824;761.8407494;560.4015385
X276_24805;333.7025779;314.9004119;290.1703716;299.1084777;204.8697586;226.679274
X276_24800;246.6497315;289.3379079;248.0697596;196.8441167;227.2680558;213.0365399
X276_24795;515.5808462;594.2356008;538.6719324;448.6627165;479.9208484;435.5180496
X276_24790;49.74448365;90.02447069;66.06557568;44.53130168;63.31252014;89.72721263
X276_24785;88.08918981;155.9683216;134.2901571;68.17624063;69.88268733;88.67777155
X276_24780;454.6956709;491.2446425;416.688108;293.197243;456.0293314;631.7635322
X276_24775;379.8198596;294.1540318;335.9412933;296.5469426;344.9337772;449.6855042
X276_24770;3316.039824;2789.647178;2010.897947;1565.097917;1449.91644;2268.366902
X276_24765;104.1525127;109.6594375;132.5629525;111.1312131;78.24471829;82.90584559
X276_24760;479.8269986;425.6712626;573.4319248;539.104608;330.8975109;324.2772948
X276_24755;248.2042466;138.1857102;74.48569807;783.632685;2429.169995;1989.215574
X276_24750;109.0751438;66.6847931;39.72570563;402.5550856;864.5742727;664.8209263
X276_24745;126.433896;78.16939636;61.53166362;513.8833398;1034.204044;689.4827918
X276_24740;228.5137218;95.21106571;147.6759927;906.1922852;1523.980143;1111.358107
X276_24735;465.3181909;351.9475192;232.7408189;1529.039385;5274.052385;5745.689932
X276_24730;380.3380313;380.1033207;3241.963021;6350.83356;3791.583753;1892.666994
X276_24725;154.415168;155.2273795;229.5023103;632.8961992;1416.169672;1716.885612
X276_24720;3419.674165;289.3379079;196.2536219;629.3494583;777.6688795;519.9980568
X276_24715;2334.36353;716.8615259;739.0276651;1191.901964;954.4661055;775.5369606
X276_24710;2207.411462;1111.042747;6166.768098;10797.46137;8201.36051;4745.047859
X276_24705;9.586176538;1.852355364;5.181613778;57.33897695;80.63386999;25.71130654
X276_24700;259.0858524;107.06614;365.3037714;1832.67981;2792.918341;1006.413999
X276_24695;877.2646961;389.3650975;1168.022106;5853.304636;9552.425798;3408.584639
X276_24690;559.6254411;294.1540318;497.8667239;2027.750556;2811.732911;1275.595637
X276_24685;80.83478594;80.3922228;90.8941417;172.213972;77.64743036;86.57888938
X276_24680;82.90747276;87.80164425;102.7686733;153.495062;69.58404336;81.8564045
X276_24675;30.31304473;52.60689234;105.7912813;212.8044505;64.80573996;50.373172
X276_24670;984.2671531;1104.003797;1506.770107;1387.366793;1096.321988;1289.238371
X276_24665;1386.368396;1197.362507;1082.093677;1399.780386;1332.250719;1245.161845
X276_24660;281.3672357;232.2853626;248.2856602;428.3674773;327.0151394;309.5851196
X276_24655;1533.270074;377.1395521;854.3185717;1662.239208;278.3361735;301.7143115
X276_24650;414.7964496;337.1286762;281.7502492;287.0889671;251.1595728;292.7940623
X276_24645;1364.346099;1090.666838;1030.925241;901.0692151;763.0353253;938.2003286
X276_24640;2014.651588;1269.974838;1185.725953;1560.763012;1183.227381;1102.437858
X276_24635;178.5101523;102.2500161;75.99700208;84.92473905;88.09996907;94.44969751
X276_24630;746.6854265;672.7754682;447.3459895;341.2752855;487.6855915;519.9980568
X276_24625;607.8154097;711.6749308;534.785722;297.1380661;368.8252942;418.7269923
X276_24620;1175.731598;1284.052738;942.406006;515.0655867;614.9079197;643.3073841
X276_24615;1126.764372;1060.28821;865.9772027;594.2761322;516.3554119;516.325013
X276_24610;510.9173009;535.3307002;390.1323374;381.4716817;426.1649351;400.8864939
X276_24605;15452.13932;12463.7583;11213.01222;13102.84292;10036.22902;8293.208162
X276_24600;1364.346099;812.8135337;1099.797524;355.8563312;343.4405574;475.9215313
X276_24595;2945.28797;2185.038387;2358.06607;773.3865447;974.4752511;1386.311671
X276_24590;1381.186679;1032.50288;1072.162251;381.865764;515.758124;692.1063945
X276_24585;3122.761779;2275.062858;2203.049458;822.0557107;1050.032174;1387.885833
X276_24580;2871.189416;1839.018405;1733.249809;647.674286;976.5657588;1220.49998
X276_24575;9062.56403;6280.596097;5020.767851;1761.942034;3264.477159;4180.448556
X276_24570;4816.924167;3280.891821;2429.31326;824.4202046;1741.691592;2212.221804
X276_24565;9078.109181;6191.68304;4420.348354;1560.171888;3423.355747;4194.09129
X276_24560;2753.564439;1618.217646;1388.240691;581.0743746;957.4525452;1159.632397
X276_24555;82.38930105;59.64584272;69.95178601;301.4729716;752.8814306;632.2882527
X276_24550;389.4060361;302.3043954;305.0675112;1122.149394;5576.57872;5843.287952
X276_24545;27.46310035;45.19747088;257.5693849;612.4039187;391.2235914;163.1880885
X276_24540;246.9088173;487.5399318;2789.651318;3726.639419;2031.376236;1123.42668
X276_24535;69.43500843;145.2246605;595.2378828;784.8149319;527.7038825;283.3490925
X276_24530;1000.07139;963.9657314;2793.753429;3356.005001;3206.241586;2341.827778
X276_24525;66.58506406;23.71014866;149.6190979;551.7152421;430.0473066;212.5118194
X276_24520;12.69520677;16.3007272;63.47476879;106.0081429;53.1586254;35.68099684
X276_24515;30.05395887;20.74638008;36.05539587;39.40823158;31.95490403;41.97764334
X276_24510;35.49476177;21.11685115;28.06707463;18.32482768;21.80100929;33.58211467
X276_24505;49.4853978;38.52899157;47.71402688;32.11770874;41.51151085;54.57093634
X276_24500;46.89453928;36.67663621;49.87303262;36.45261421;37.33049537;49.32373092
X276_24495;26.68584279;23.71014866;29.57837865;19.31003347;20.60643344;25.71130654
X276_24490;38.0856203;37.04710728;45.98682228;32.51179105;37.33049537;47.74956929
X276_24485;30.57213058;25.9329751;35.62359473;26.79759747;27.77388855;36.20571738
X276_24480;8997.533481;4695.350377;3089.537215;1686.47527;1929.538645;2139.810369
X276_24475;370.7518547;326.0145441;280.4548458;258.9120815;364.0469908;303.8131936
X276_24470;175.6602079;177.0851728;199.9239316;301.6700127;321.6395481;246.0939341
X276_24465;129.802012;111.5117929;179.4133771;323.5415813;372.1103778;239.272567
X276_24460;3182.61061;2139.470445;1553.404631;2634.637322;1863.538329;1737.349714
X276_24455;6053.281855;4284.497957;2999.938477;2840.348291;3787.104094;3785.333988
X276_24450;617.9197579;537.1830556;536.9447278;537.9223611;629.5414739;572.470111
X276_24445;60.88517531;210.7980404;251.95597;355.2652077;85.4121734;112.8149165
X276_24440;113.997775;117.4393301;109.6774916;66.79695253;68.09082355;89.72721263
X276_24435;203.64148;173.3804621;169.4819507;179.5044948;154.9962168;177.3555431
X276_24430;1228.326026;546.0743613;249.3651631;405.3136618;598.7811457;247.6680957
X276_24425;711.1906648;285.2627261;132.5629525;263.6410693;287.8927803;126.9823711
X276_24420;1256.566384;1170.318119;1069.139643;1121.952353;808.4292077;582.4398013
X276_24415;127.4702394;159.6730324;162.5731323;170.6376427;143.6477462;123.3093273
X276_24410;86.01650299;97.43389215;104.2799773;133.7909462;93.17691644;72.9361553
X276_24405;45.34002416;41.86323123;49.44123147;83.34840979;275.6483778;274.4288433
X276_24400;57.51705923;41.86323123;46.63452401;94.18567347;206.3629784;188.899395
X276_24390;72.02586696;118.5507433;113.7796026;171.0317251;151.1138452;149.0206338
X276_24385;4128.014886;3112.327483;7287.723879;2004.893782;1971.647443;3193.973937
X276_24380;21.50412575;24.08061973;70.81538831;63.84133516;73.46641488;106.51827
X276_24375;51.55808462;350.4656349;26.55577061;31.13250295;18.5159257;24.13714492
X276_24370;112.7023458;905.0608308;69.51998486;53.59519495;61.2220124;50.89789254
X276_24365;86.01650299;98.17483429;115.075006;76.84605158;78.24471829;96.54857967
X276_24360;182.9146118;237.8424287;89.59873825;44.72834284;69.2853994;102.8452262
X276_24355;239.6544134;370.1006017;152.8576065;71.32889916;100.0457276;188.3746745
X276_24350;312.7166238;414.9276015;295.1360848;198.420446;320.1463283;342.1177932
X276_24345;80.83478594;120.0326276;242.2404441;128.8649173;61.2220124;88.67777155
X276_24340;1651.672309;1163.279169;2832.399632;1053.184989;758.8543098;786.556092
X276_24335;1806.605649;1505.964911;2032.919806;1363.721854;1059.887424;1428.289314
X276_24330;1574.982897;498.2835929;500.8893319;517.4300806;378.680545;365.7302176
X276_24325;237.3226408;238.953842;237.9224327;313.2954411;287.8927803;247.6680957
X276_24320;264.7857411;254.1431559;296.6473888;346.0042733;348.5175047;239.272567
X276_24315;109.3342297;125.2192226;132.3470519;118.8158182;89.29454492;100.746344
X276_24310;305.9803916;291.5607343;433.7442534;683.1416944;494.5544026;366.7796586
X276_24305;21.50412575;13.70742969;26.33987004;48.07804253;35.23998763;25.186586
X276_24300;170.4784909;119.2916854;194.0946161;240.1931715;143.6477462;131.1801354
X276_24295;1039.970611;766.5046496;732.5506479;667.7724841;858.0041055;1021.106174
X276_24290;6.477146309;4.445652874;10.57912813;17.14258074;10.75118267;11.54385192
X276_24285;70.47135184;78.53986743;220.6503867;427.1852303;433.6310342;543.0857607
X276_24280;1478.602959;410.1114776;509.0935537;10003.3855;7639.312572;6224.235066
X276_24275;376.9699152;108.1775533;79.2355107;55.56560653;66.29895977;60.3428623
X276_24270;983.7489814;328.2373705;253.8990751;276.0546622;387.6398639;328.4750591
X276_24265;1476.271187;1693.052803;1119.444477;1125.302053;2573.116385;1960.880664
X276_24260;417.3873082;413.8161883;567.3867087;777.1303267;561.7492943;463.3282383
X276_24255;188.0963288;210.4275693;246.9902568;352.9007138;241.3043221;226.1545535
X276_24250;533.45777;328.6078416;495.0600164;654.3736854;404.6625698;405.0842582
X276_24245;8250.329883;3975.154611;3472.544834;4300.620312;7804.164039;12355.06987
X276_24240;6837.275644;3502.803993;2743.664496;3514.03201;6273.613729;9949.226191
X276_24235;4923.149367;2433.994948;1904.890765;2312.080947;3934.932856;5733.096639
X276_24230;556.5164109;483.46475;455.9820125;311.3250295;408.2462973;415.0539485
X276_24225;1462.798722;1615.99482;1268.847674;860.6757777;952.6742418;956.040827
X276_24220;2046.000976;1605.251158;1321.959215;1146.385457;1409.599505;1328.067691
X276_24215;23.05864086;14.07790077;18.78334995;146.2045392;55.54777711;44.0765255
X276_24210;40.93556467;51.86595019;446.9141884;1025.993309;527.7038825;352.0874835
X276_24205;397.6967834;469.3868492;528.3087048;374.7722823;453.3415357;550.9565688
X276_24200;443.8140651;516.0662044;531.9790146;440.5840291;629.5414739;654.851236
X276_24195;906.0232257;1119.563582;958.598549;766.2930631;1098.113852;1157.008794
X276_24190;358.3157338;314.1594697;296.4314882;307.3842063;305.811418;337.9200289
X276_24185;145.8653349;102.2500161;105.5753807;100.2939494;95.8647121;109.6665932
X276_24180;1448.808086;1209.217582;1125.489693;1248.452776;1716.605499;1476.563604
X276_24175;43.00825149;38.89946264;45.98682228;76.84605158;83.91895358;73.46087584
X276_24170;606.5199804;525.6984523;431.8011482;378.9101466;334.4812385;363.1066149
X276_24165;651.8600046;645.3606088;524.6383951;411.6189788;308.7978577;417.1528306
X276_24160;234.9908681;238.5833709;223.6729948;201.7701457;128.715548;164.7622501
X276_24155;322.8209721;300.081569;430.7216453;460.0911037;414.8164645;495.3361914
X276_24150;63.73511968;42.60417337;281.5343486;665.9991137;427.359511;257.637786
X276_24145;63.47603383;33.34239655;261.6714958;617.1329065;369.1239382;240.3220081
X276_24140;60.88517531;40.01087586;253.0354728;681.9594475;387.042576;217.7590248
X276_24135;179.5464957;179.3079992;271.8188228;605.3104371;464.6900063;396.6887295
X276_24130;482.676943;310.0842879;354.5087427;570.8282344;474.8439011;310.6345607
X276_24125;240.6907569;319.7165358;331.6232818;313.6895234;334.4812385;302.7637526
X276_24120;112.9614316;138.5561812;132.5629525;172.213972;141.2585945;127.5070916
